period,stateid,stateDescription,sectorid,sectorName,price,price-units
2023-02,ESC,East South Central,OTH,other,,cents per kilowatt-hour
2023-02,ESC,East South Central,RES,residential,13.39,cents per kilowatt-hour
2023-02,ESC,East South Central,TRA,transportation,0,cents per kilowatt-hour
2023-02,WSC,West South Central,ALL,all sectors,9.93,cents per kilowatt-hour
2023-02,WSC,West South Central,COM,commercial,9.49,cents per kilowatt-hour
2023-03,PA,Pennsylvania,ALL,all sectors,12.71,cents per kilowatt-hour
2023-03,PA,Pennsylvania,COM,commercial,11.15,cents per kilowatt-hour
2023-03,PA,Pennsylvania,IND,industrial,7.77,cents per kilowatt-hour
2023-03,PA,Pennsylvania,OTH,other,,cents per kilowatt-hour
2023-03,PA,Pennsylvania,RES,residential,18.13,cents per kilowatt-hour
2023-03,PA,Pennsylvania,TRA,transportation,9.36,cents per kilowatt-hour
2023-03,RI,Rhode Island,ALL,all sectors,21.6,cents per kilowatt-hour
2023-03,RI,Rhode Island,COM,commercial,17.11,cents per kilowatt-hour
2023-03,RI,Rhode Island,IND,industrial,18.78,cents per kilowatt-hour
2023-03,RI,Rhode Island,OTH,other,,cents per kilowatt-hour
2023-03,RI,Rhode Island,RES,residential,27.91,cents per kilowatt-hour
2023-03,RI,Rhode Island,TRA,transportation,16.1,cents per kilowatt-hour
2023-03,SC,South Carolina,ALL,all sectors,10.25,cents per kilowatt-hour
2023-03,SC,South Carolina,COM,commercial,10.39,cents per kilowatt-hour
2023-12,MT,Montana,COM,commercial,12.05,cents per kilowatt-hour
2023-12,MT,Montana,IND,industrial,7.04,cents per kilowatt-hour
2023-12,MT,Montana,OTH,other,,cents per kilowatt-hour
2023-12,MT,Montana,RES,residential,12.58,cents per kilowatt-hour
2023-12,MT,Montana,TRA,transportation,0,cents per kilowatt-hour
2023-12,NE,Nebraska,ALL,all sectors,8.79,cents per kilowatt-hour
2023-12,NE,Nebraska,COM,commercial,8.51,cents per kilowatt-hour
2023-12,NE,Nebraska,IND,industrial,7.32,cents per kilowatt-hour
2023-12,NE,Nebraska,OTH,other,,cents per kilowatt-hour
2023-12,NE,Nebraska,RES,residential,10.47,cents per kilowatt-hour
2023-12,NE,Nebraska,TRA,transportation,0,cents per kilowatt-hour
2023-12,NV,Nevada,ALL,all sectors,11.44,cents per kilowatt-hour
2023-12,NV,Nevada,COM,commercial,10.98,cents per kilowatt-hour
2023-12,NV,Nevada,IND,industrial,8.14,cents per kilowatt-hour
2023-12,NV,Nevada,OTH,other,,cents per kilowatt-hour
2023-12,NV,Nevada,RES,residential,15.55,cents per kilowatt-hour
2023-12,NV,Nevada,TRA,transportation,12.1,cents per kilowatt-hour
2023-12,NH,New Hampshire,ALL,all sectors,21.53,cents per kilowatt-hour
2023-12,NH,New Hampshire,COM,commercial,19.56,cents per kilowatt-hour
2023-12,NH,New Hampshire,IND,industrial,16.44,cents per kilowatt-hour
2023-12,NH,New Hampshire,OTH,other,,cents per kilowatt-hour
2023-12,NH,New Hampshire,RES,residential,24.74,cents per kilowatt-hour
2023-12,NH,New Hampshire,TRA,transportation,0,cents per kilowatt-hour
2023-12,NJ,New Jersey,ALL,all sectors,15.04,cents per kilowatt-hour
2023-12,NJ,New Jersey,COM,commercial,13.57,cents per kilowatt-hour
2023-12,NJ,New Jersey,IND,industrial,12.03,cents per kilowatt-hour
2023-12,NJ,New Jersey,OTH,other,,cents per kilowatt-hour
2023-12,NJ,New Jersey,RES,residential,17.56,cents per kilowatt-hour
2023-12,NJ,New Jersey,TRA,transportation,11.66,cents per kilowatt-hour
2023-12,NM,New Mexico,ALL,all sectors,8.86,cents per kilowatt-hour
2023-12,NM,New Mexico,COM,commercial,10.11,cents per kilowatt-hour
2023-12,NM,New Mexico,IND,industrial,5.28,cents per kilowatt-hour
2023-12,NM,New Mexico,OTH,other,,cents per kilowatt-hour
2023-12,NM,New Mexico,RES,residential,13.37,cents per kilowatt-hour
2023-12,NM,New Mexico,TRA,transportation,0,cents per kilowatt-hour
2023-12,NY,New York,ALL,all sectors,17.73,cents per kilowatt-hour
2023-12,NY,New York,COM,commercial,16.67,cents per kilowatt-hour
2023-12,NY,New York,IND,industrial,6.34,cents per kilowatt-hour
2023-12,NY,New York,OTH,other,,cents per kilowatt-hour
2023-12,NY,New York,RES,residential,22.42,cents per kilowatt-hour
2023-12,NY,New York,TRA,transportation,14.38,cents per kilowatt-hour
2023-12,NC,North Carolina,ALL,all sectors,11.32,cents per kilowatt-hour
2023-12,NC,North Carolina,COM,commercial,10.43,cents per kilowatt-hour
2023-12,NC,North Carolina,IND,industrial,8,cents per kilowatt-hour
2023-12,NC,North Carolina,OTH,other,,cents per kilowatt-hour
2023-12,NC,North Carolina,RES,residential,12.97,cents per kilowatt-hour
2023-12,NC,North Carolina,TRA,transportation,9.33,cents per kilowatt-hour
2023-12,ND,North Dakota,ALL,all sectors,7.6,cents per kilowatt-hour
2023-12,ND,North Dakota,COM,commercial,6.77,cents per kilowatt-hour
2023-09,MS,Mississippi,ALL,all sectors,10.96,cents per kilowatt-hour
2023-09,MS,Mississippi,COM,commercial,11.92,cents per kilowatt-hour
2023-09,MS,Mississippi,IND,industrial,6.96,cents per kilowatt-hour
2023-09,MS,Mississippi,OTH,other,,cents per kilowatt-hour
2023-09,MS,Mississippi,RES,residential,12.85,cents per kilowatt-hour
2023-09,MS,Mississippi,TRA,transportation,0,cents per kilowatt-hour
2023-09,MO,Missouri,ALL,all sectors,12.2,cents per kilowatt-hour
2023-09,MO,Missouri,COM,commercial,11.63,cents per kilowatt-hour
2023-09,MO,Missouri,IND,industrial,8.59,cents per kilowatt-hour
2023-09,MO,Missouri,OTH,other,,cents per kilowatt-hour
2023-09,MO,Missouri,RES,residential,14.03,cents per kilowatt-hour
2023-09,MO,Missouri,TRA,transportation,13.31,cents per kilowatt-hour
2023-09,MT,Montana,ALL,all sectors,10.72,cents per kilowatt-hour
2023-09,MT,Montana,COM,commercial,12.22,cents per kilowatt-hour
2023-09,MT,Montana,IND,industrial,6.93,cents per kilowatt-hour
2023-09,MT,Montana,OTH,other,,cents per kilowatt-hour
2023-09,MT,Montana,RES,residential,13.15,cents per kilowatt-hour
2023-09,MT,Montana,TRA,transportation,0,cents per kilowatt-hour
2023-09,NE,Nebraska,ALL,all sectors,9.73,cents per kilowatt-hour
2023-09,NE,Nebraska,COM,commercial,9.31,cents per kilowatt-hour
2023-09,NE,Nebraska,IND,industrial,7.94,cents per kilowatt-hour
2023-09,NE,Nebraska,OTH,other,,cents per kilowatt-hour
2023-09,NE,Nebraska,RES,residential,12.32,cents per kilowatt-hour
2023-09,NE,Nebraska,TRA,transportation,0,cents per kilowatt-hour
2023-09,NV,Nevada,ALL,all sectors,14.19,cents per kilowatt-hour
2023-09,NV,Nevada,COM,commercial,13.04,cents per kilowatt-hour
2023-09,NV,Nevada,IND,industrial,12.28,cents per kilowatt-hour
2023-09,NV,Nevada,OTH,other,,cents per kilowatt-hour
2023-09,NV,Nevada,RES,residential,16.94,cents per kilowatt-hour
2023-09,NV,Nevada,TRA,transportation,13.01,cents per kilowatt-hour
2023-09,NH,New Hampshire,ALL,all sectors,19.91,cents per kilowatt-hour
2023-09,NH,New Hampshire,COM,commercial,18.49,cents per kilowatt-hour
2023-09,NH,New Hampshire,IND,industrial,15.32,cents per kilowatt-hour
2023-09,NH,New Hampshire,OTH,other,,cents per kilowatt-hour
2023-09,NH,New Hampshire,RES,residential,23.24,cents per kilowatt-hour
2023-09,NH,New Hampshire,TRA,transportation,0,cents per kilowatt-hour
2023-09,NJ,New Jersey,ALL,all sectors,15.68,cents per kilowatt-hour
2023-09,NJ,New Jersey,COM,commercial,14.41,cents per kilowatt-hour
2023-09,NJ,New Jersey,IND,industrial,12.14,cents per kilowatt-hour
2023-09,NJ,New Jersey,OTH,other,,cents per kilowatt-hour
2023-09,NJ,New Jersey,RES,residential,17.97,cents per kilowatt-hour
2023-09,NJ,New Jersey,TRA,transportation,11.86,cents per kilowatt-hour
2023-09,NM,New Mexico,ALL,all sectors,10.14,cents per kilowatt-hour
2023-09,NM,New Mexico,COM,commercial,11.37,cents per kilowatt-hour
2023-09,NM,New Mexico,IND,industrial,6.11,cents per kilowatt-hour
2023-09,NM,New Mexico,OTH,other,,cents per kilowatt-hour
2023-09,NM,New Mexico,RES,residential,14.88,cents per kilowatt-hour
2023-09,NM,New Mexico,TRA,transportation,0,cents per kilowatt-hour
2023-09,NY,New York,ALL,all sectors,19.9,cents per kilowatt-hour
2023-09,NY,New York,COM,commercial,20.17,cents per kilowatt-hour
2023-09,NY,New York,IND,industrial,6.98,cents per kilowatt-hour
2023-09,NY,New York,OTH,other,,cents per kilowatt-hour
2023-09,NY,New York,RES,residential,23.24,cents per kilowatt-hour
2023-09,NY,New York,TRA,transportation,19.09,cents per kilowatt-hour
2023-09,NC,North Carolina,ALL,all sectors,11.28,cents per kilowatt-hour
2023-09,NC,North Carolina,COM,commercial,10.15,cents per kilowatt-hour
2023-09,NC,North Carolina,IND,industrial,7.85,cents per kilowatt-hour
2023-09,NC,North Carolina,OTH,other,,cents per kilowatt-hour
2023-09,NC,North Carolina,RES,residential,13.72,cents per kilowatt-hour
2023-09,NC,North Carolina,TRA,transportation,10.12,cents per kilowatt-hour
2023-09,ND,North Dakota,ALL,all sectors,8.28,cents per kilowatt-hour
2023-09,ND,North Dakota,COM,commercial,7.78,cents per kilowatt-hour
2023-09,ND,North Dakota,IND,industrial,7.35,cents per kilowatt-hour
2023-10,DC,District of Columbia,OTH,other,,cents per kilowatt-hour
2023-10,DC,District of Columbia,RES,residential,18.03,cents per kilowatt-hour
2023-10,DC,District of Columbia,TRA,transportation,10.51,cents per kilowatt-hour
2023-10,FL,Florida,ALL,all sectors,13.61,cents per kilowatt-hour
2023-10,FL,Florida,COM,commercial,11.94,cents per kilowatt-hour
2023-10,FL,Florida,IND,industrial,9.16,cents per kilowatt-hour
2023-10,FL,Florida,OTH,other,,cents per kilowatt-hour
2023-10,FL,Florida,RES,residential,15.45,cents per kilowatt-hour
2023-10,FL,Florida,TRA,transportation,11.45,cents per kilowatt-hour
2023-10,GA,Georgia,ALL,all sectors,10.69,cents per kilowatt-hour
2023-10,GA,Georgia,COM,commercial,10.66,cents per kilowatt-hour
2023-10,GA,Georgia,IND,industrial,6.28,cents per kilowatt-hour
2023-10,GA,Georgia,OTH,other,,cents per kilowatt-hour
2023-10,GA,Georgia,RES,residential,13.69,cents per kilowatt-hour
2023-10,GA,Georgia,TRA,transportation,6.13,cents per kilowatt-hour
2023-10,HI,Hawaii,ALL,all sectors,38.6,cents per kilowatt-hour
2023-10,HI,Hawaii,COM,commercial,38.99,cents per kilowatt-hour
2023-10,HI,Hawaii,IND,industrial,35.13,cents per kilowatt-hour
2023-10,HI,Hawaii,OTH,other,,cents per kilowatt-hour
2023-10,HI,Hawaii,RES,residential,42.68,cents per kilowatt-hour
2023-10,HI,Hawaii,TRA,transportation,0,cents per kilowatt-hour
2023-10,ID,Idaho,ALL,all sectors,9.33,cents per kilowatt-hour
2023-10,ID,Idaho,COM,commercial,9.17,cents per kilowatt-hour
2023-10,ID,Idaho,IND,industrial,6.75,cents per kilowatt-hour
2023-10,ID,Idaho,OTH,other,,cents per kilowatt-hour
2023-10,ID,Idaho,RES,residential,12.07,cents per kilowatt-hour
2023-10,ID,Idaho,TRA,transportation,0,cents per kilowatt-hour
2023-10,IL,Illinois,ALL,all sectors,11.49,cents per kilowatt-hour
2023-10,IL,Illinois,COM,commercial,11.12,cents per kilowatt-hour
2023-10,IL,Illinois,IND,industrial,8.25,cents per kilowatt-hour
2023-10,IL,Illinois,OTH,other,,cents per kilowatt-hour
2023-10,IL,Illinois,RES,residential,15.75,cents per kilowatt-hour
2023-10,IL,Illinois,TRA,transportation,7.14,cents per kilowatt-hour
2023-10,IN,Indiana,ALL,all sectors,11.12,cents per kilowatt-hour
2023-10,IN,Indiana,COM,commercial,12.09,cents per kilowatt-hour
2023-10,IN,Indiana,IND,industrial,7.93,cents per kilowatt-hour
2023-10,IN,Indiana,OTH,other,,cents per kilowatt-hour
2023-10,IN,Indiana,RES,residential,15.17,cents per kilowatt-hour
2023-10,IN,Indiana,TRA,transportation,13.29,cents per kilowatt-hour
2023-10,IA,Iowa,ALL,all sectors,8.59,cents per kilowatt-hour
2023-10,IA,Iowa,COM,commercial,9.69,cents per kilowatt-hour
2023-10,IA,Iowa,IND,industrial,6.15,cents per kilowatt-hour
2023-10,IA,Iowa,OTH,other,,cents per kilowatt-hour
2023-10,IA,Iowa,RES,residential,13.46,cents per kilowatt-hour
2023-10,IA,Iowa,TRA,transportation,0,cents per kilowatt-hour
2023-10,KS,Kansas,ALL,all sectors,10.45,cents per kilowatt-hour
2023-10,KS,Kansas,COM,commercial,10.7,cents per kilowatt-hour
2023-10,KS,Kansas,IND,industrial,7.29,cents per kilowatt-hour
2023-10,KS,Kansas,OTH,other,,cents per kilowatt-hour
2023-10,KS,Kansas,RES,residential,13.45,cents per kilowatt-hour
2023-10,KS,Kansas,TRA,transportation,0,cents per kilowatt-hour
2023-12,ND,North Dakota,IND,industrial,7.19,cents per kilowatt-hour
2023-12,ND,North Dakota,OTH,other,,cents per kilowatt-hour
2023-12,ND,North Dakota,RES,residential,10.27,cents per kilowatt-hour
2023-12,ND,North Dakota,TRA,transportation,0,cents per kilowatt-hour
2023-12,OH,Ohio,ALL,all sectors,11.06,cents per kilowatt-hour
2023-12,OH,Ohio,COM,commercial,10.56,cents per kilowatt-hour
2023-12,OH,Ohio,IND,industrial,6.71,cents per kilowatt-hour
2023-12,OH,Ohio,OTH,other,,cents per kilowatt-hour
2023-12,OH,Ohio,RES,residential,15.57,cents per kilowatt-hour
2023-12,OH,Ohio,TRA,transportation,6.14,cents per kilowatt-hour
2023-12,OK,Oklahoma,ALL,all sectors,8.38,cents per kilowatt-hour
2023-04,SAT,South Atlantic,TRA,transportation,10.11,cents per kilowatt-hour
2023-04,ESC,East South Central,ALL,all sectors,10.28,cents per kilowatt-hour
2023-04,ESC,East South Central,COM,commercial,11.9,cents per kilowatt-hour
2023-04,ESC,East South Central,IND,industrial,6.29,cents per kilowatt-hour
2023-04,ESC,East South Central,OTH,other,,cents per kilowatt-hour
2023-04,ESC,East South Central,RES,residential,13.06,cents per kilowatt-hour
2023-04,ESC,East South Central,TRA,transportation,0,cents per kilowatt-hour
2023-04,WSC,West South Central,ALL,all sectors,8.81,cents per kilowatt-hour
2023-04,WSC,West South Central,COM,commercial,8.46,cents per kilowatt-hour
2023-04,WSC,West South Central,IND,industrial,5.63,cents per kilowatt-hour
2023-04,WSC,West South Central,OTH,other,,cents per kilowatt-hour
2023-04,WSC,West South Central,RES,residential,13.56,cents per kilowatt-hour
2023-04,WSC,West South Central,TRA,transportation,7.37,cents per kilowatt-hour
2023-04,MTN,Mountain,ALL,all sectors,10.61,cents per kilowatt-hour
2023-04,MTN,Mountain,COM,commercial,10.66,cents per kilowatt-hour
2023-04,MTN,Mountain,IND,industrial,7.5,cents per kilowatt-hour
2023-04,MTN,Mountain,OTH,other,,cents per kilowatt-hour
2023-04,MTN,Mountain,RES,residential,13.38,cents per kilowatt-hour
2023-04,MTN,Mountain,TRA,transportation,12.16,cents per kilowatt-hour
2023-04,PACC,Pacific Contiguous,ALL,all sectors,17.61,cents per kilowatt-hour
2023-04,PACC,Pacific Contiguous,COM,commercial,17.16,cents per kilowatt-hour
2023-04,PACC,Pacific Contiguous,IND,industrial,11.74,cents per kilowatt-hour
2023-04,PACC,Pacific Contiguous,OTH,other,,cents per kilowatt-hour
2023-04,PACC,Pacific Contiguous,RES,residential,21.33,cents per kilowatt-hour
2023-04,PACC,Pacific Contiguous,TRA,transportation,11.37,cents per kilowatt-hour
2023-04,PACN,Pacific Noncontiguous,ALL,all sectors,32.22,cents per kilowatt-hour
2023-04,PACN,Pacific Noncontiguous,COM,commercial,30.94,cents per kilowatt-hour
2023-04,PACN,Pacific Noncontiguous,IND,industrial,31.47,cents per kilowatt-hour
2023-04,PACN,Pacific Noncontiguous,OTH,other,,cents per kilowatt-hour
2023-04,PACN,Pacific Noncontiguous,RES,residential,34.5,cents per kilowatt-hour
2023-04,PACN,Pacific Noncontiguous,TRA,transportation,0,cents per kilowatt-hour
2023-04,US,U.S. Total,ALL,all sectors,12.16,cents per kilowatt-hour
2023-04,US,U.S. Total,COM,commercial,12.08,cents per kilowatt-hour
2023-04,US,U.S. Total,IND,industrial,7.51,cents per kilowatt-hour
2023-04,US,U.S. Total,OTH,other,,cents per kilowatt-hour
2023-04,US,U.S. Total,RES,residential,16.1,cents per kilowatt-hour
2023-04,US,U.S. Total,TRA,transportation,12.05,cents per kilowatt-hour
2023-07,LA,Louisiana,IND,industrial,5.44,cents per kilowatt-hour
2023-07,LA,Louisiana,OTH,other,,cents per kilowatt-hour
2023-07,LA,Louisiana,RES,residential,11.26,cents per kilowatt-hour
2023-07,LA,Louisiana,TRA,transportation,10.91,cents per kilowatt-hour
2023-07,ME,Maine,ALL,all sectors,20.93,cents per kilowatt-hour
2023-03,ND,North Dakota,COM,commercial,7.19,cents per kilowatt-hour
2023-03,ND,North Dakota,IND,industrial,7.42,cents per kilowatt-hour
2023-03,ND,North Dakota,OTH,other,,cents per kilowatt-hour
2023-03,ND,North Dakota,RES,residential,9.75,cents per kilowatt-hour
2023-03,ND,North Dakota,TRA,transportation,0,cents per kilowatt-hour
2023-03,OH,Ohio,ALL,all sectors,10.78,cents per kilowatt-hour
2023-03,OH,Ohio,COM,commercial,10.36,cents per kilowatt-hour
2023-03,OH,Ohio,IND,industrial,6.99,cents per kilowatt-hour
2023-03,OH,Ohio,OTH,other,,cents per kilowatt-hour
2023-03,OH,Ohio,RES,residential,14.89,cents per kilowatt-hour
2023-03,OH,Ohio,TRA,transportation,5.63,cents per kilowatt-hour
2023-03,OK,Oklahoma,ALL,all sectors,8.66,cents per kilowatt-hour
2023-03,OK,Oklahoma,COM,commercial,8.65,cents per kilowatt-hour
2023-06,OK,Oklahoma,COM,commercial,9.87,cents per kilowatt-hour
2023-06,OK,Oklahoma,IND,industrial,6.64,cents per kilowatt-hour
2023-06,OK,Oklahoma,OTH,other,,cents per kilowatt-hour
2023-06,OK,Oklahoma,RES,residential,12.43,cents per kilowatt-hour
2023-06,OK,Oklahoma,TRA,transportation,0,cents per kilowatt-hour
2023-06,OR,Oregon,ALL,all sectors,10.13,cents per kilowatt-hour
2023-06,OR,Oregon,COM,commercial,9.89,cents per kilowatt-hour
2023-06,OR,Oregon,IND,industrial,7.18,cents per kilowatt-hour
2023-06,OR,Oregon,OTH,other,,cents per kilowatt-hour
2023-06,OR,Oregon,RES,residential,13.14,cents per kilowatt-hour
2023-06,OR,Oregon,TRA,transportation,11.36,cents per kilowatt-hour
2023-06,PA,Pennsylvania,ALL,all sectors,12.23,cents per kilowatt-hour
2023-06,PA,Pennsylvania,COM,commercial,11.22,cents per kilowatt-hour
2023-06,PA,Pennsylvania,IND,industrial,7.56,cents per kilowatt-hour
2023-06,PA,Pennsylvania,OTH,other,,cents per kilowatt-hour
2023-06,PA,Pennsylvania,RES,residential,18.39,cents per kilowatt-hour
2023-06,PA,Pennsylvania,TRA,transportation,9.04,cents per kilowatt-hour
2023-06,RI,Rhode Island,ALL,all sectors,18.62,cents per kilowatt-hour
2023-06,RI,Rhode Island,COM,commercial,15.1,cents per kilowatt-hour
2023-06,RI,Rhode Island,IND,industrial,17.91,cents per kilowatt-hour
2023-06,RI,Rhode Island,OTH,other,,cents per kilowatt-hour
2023-06,RI,Rhode Island,RES,residential,23.83,cents per kilowatt-hour
2023-06,RI,Rhode Island,TRA,transportation,17.72,cents per kilowatt-hour
2023-06,SC,South Carolina,ALL,all sectors,10.56,cents per kilowatt-hour
2023-06,SC,South Carolina,COM,commercial,10.63,cents per kilowatt-hour
2023-06,SC,South Carolina,IND,industrial,6.66,cents per kilowatt-hour
2023-06,SC,South Carolina,OTH,other,,cents per kilowatt-hour
2023-06,SC,South Carolina,RES,residential,13.75,cents per kilowatt-hour
2023-06,SC,South Carolina,TRA,transportation,0,cents per kilowatt-hour
2023-06,SD,South Dakota,ALL,all sectors,10.76,cents per kilowatt-hour
2023-06,SD,South Dakota,COM,commercial,10.28,cents per kilowatt-hour
2023-06,SD,South Dakota,IND,industrial,7.96,cents per kilowatt-hour
2023-06,SD,South Dakota,OTH,other,,cents per kilowatt-hour
2023-06,SD,South Dakota,RES,residential,13.3,cents per kilowatt-hour
2023-06,SD,South Dakota,TRA,transportation,0,cents per kilowatt-hour
2023-06,TN,Tennessee,ALL,all sectors,10.75,cents per kilowatt-hour
2023-06,TN,Tennessee,COM,commercial,11.91,cents per kilowatt-hour
2023-06,TN,Tennessee,IND,industrial,6.26,cents per kilowatt-hour
2023-03,MTN,Mountain,ALL,all sectors,10.46,cents per kilowatt-hour
2023-03,MTN,Mountain,COM,commercial,10.36,cents per kilowatt-hour
2023-03,MTN,Mountain,IND,industrial,7.46,cents per kilowatt-hour
2023-03,MTN,Mountain,OTH,other,,cents per kilowatt-hour
2023-03,MTN,Mountain,RES,residential,13.04,cents per kilowatt-hour
2023-03,MTN,Mountain,TRA,transportation,12.14,cents per kilowatt-hour
2023-03,PACC,Pacific Contiguous,ALL,all sectors,18.02,cents per kilowatt-hour
2023-03,PACC,Pacific Contiguous,COM,commercial,17.83,cents per kilowatt-hour
2023-09,ND,North Dakota,OTH,other,,cents per kilowatt-hour
2023-09,ND,North Dakota,RES,residential,12.83,cents per kilowatt-hour
2023-09,ND,North Dakota,TRA,transportation,0,cents per kilowatt-hour
2023-09,OH,Ohio,ALL,all sectors,11.11,cents per kilowatt-hour
